,Year,Course ID,Hrs Per Week,Interest in student learning,Instructor provides feedback to students to improve,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate,Course
6857,2018,54212,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-212
6858,2018,54214,3.2,4.8,4.8,4.8,5.0,4.8,4.8,54-214
6859,2018,54218,4.0,4.33,4.33,4.33,4.0,4.0,4.0,54-218
6860,2018,54218,2.0,4.67,4.33,4.0,4.0,4.33,4.33,54-218
6861,2018,54220,4.25,4.0,3.5,3.5,4.0,3.25,3.25,54-220
6862,2018,54222,9.0,5.0,5.0,5.0,5.0,4.83,5.0,54-222
6863,2018,54224,2.0,5.0,5.0,5.0,5.0,5.0,5.0,54-224
6864,2018,54224,2.0,4.5,4.5,4.0,5.0,4.5,4.0,54-224
6865,2018,54230,5.0,4.67,5.0,4.67,4.67,4.67,5.0,54-230
6866,2018,54234,8.0,5.0,5.0,5.0,5.0,4.0,5.0,54-234
6867,2018,54234,11.0,5.0,5.0,5.0,5.0,4.0,5.0,54-234
6868,2018,54238,7.4,4.8,4.6,3.6,3.8,4.0,4.4,54-238
6869,2018,54240,2.0,3.0,2.5,2.0,2.5,2.5,2.5,54-240
6870,2018,54242,3.5,4.5,4.0,4.25,4.0,4.0,4.25,54-242
6871,2018,54242,2.75,4.5,4.25,4.25,4.75,4.5,4.25,54-242
6872,2018,54246,5.75,3.75,3.0,3.25,4.25,3.75,3.25,54-246
6873,2018,54250,8.0,3.0,3.0,4.0,3.0,4.0,4.0,54-250
6874,2018,54252,5.0,5.0,4.0,5.0,5.0,4.0,3.5,54-252
6875,2018,54254,5.0,4.5,3.5,4.0,4.5,3.0,4.0,54-254
6876,2018,54264,3.5,5.0,5.0,5.0,5.0,5.0,5.0,54-264
6877,2018,54264,2.0,4.5,5.0,5.0,5.0,4.5,4.5,54-264
6878,2018,54265,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-265
6879,2018,54272,5.75,3.75,2.75,3.75,3.5,3.25,3.5,54-272
6880,2018,54281,6.8,3.8,3.8,4.0,4.0,4.0,3.4,54-281
6881,2018,54281,6.8,4.0,4.2,4.4,5.0,4.2,3.6,54-281
6882,2018,54297,9.5,3.5,3.5,2.5,4.0,3.0,2.5,54-297
6883,2018,54302,5.0,2.0,2.0,2.0,3.0,2.0,2.0,54-302
6884,2018,54302,7.0,3.33,3.5,3.33,4.5,3.33,3.67,54-302
6885,2018,54306,6.2,5.0,5.0,5.0,5.0,4.8,5.0,54-306
6886,2018,54306,3.5,4.0,4.0,4.0,4.5,4.5,4.0,54-306
6887,2018,54308,6.8,5.0,5.0,5.0,4.8,5.0,5.0,54-308
6888,2018,54310,3.5,4.5,4.0,4.0,2.5,3.5,3.5,54-310
6889,2018,54310,5.0,4.25,3.75,3.75,3.0,3.75,3.75,54-310
6890,2018,54312,8.83,4.33,4.33,4.0,3.5,4.17,4.17,54-312
6891,2018,54314,6.0,4.33,3.67,4.33,4.33,4.33,4.0,54-314
6892,2018,54316,5.0,4.67,4.33,4.67,4.33,4.67,4.67,54-316
6893,2018,54324,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-324
6894,2018,54324,2.0,5.0,5.0,5.0,5.0,5.0,4.5,54-324
6895,2018,54326,3.5,5.0,4.75,4.75,4.25,4.75,4.75,54-326
6896,2018,54330,5.0,3.6,3.8,4.2,4.0,3.2,3.2,54-330
6897,2018,54332,9.5,3.5,3.0,3.0,3.0,3.5,3.0,54-332
6898,2018,54332,12.5,3.5,3.5,3.0,4.5,4.0,4.0,54-332
6899,2018,54332,12.5,4.5,4.5,4.0,5.0,4.5,4.5,54-332
6900,2018,54334,8.0,4.0,3.75,4.0,4.0,4.25,4.5,54-334
6901,2018,54335,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-335
6902,2018,54335,3.5,4.75,4.5,4.5,3.75,4.25,4.25,54-335
6903,2018,54339,2.6,3.2,2.6,2.6,2.8,2.6,2.8,54-339
6904,2018,54346,9.5,4.5,5.0,4.5,4.5,5.0,5.0,54-346
6905,2018,54350,2.0,4.0,4.0,3.0,4.0,4.0,3.0,54-350
6906,2018,54352,8.0,3.67,2.0,2.67,4.0,2.33,2.33,54-352
6907,2018,54355,3.0,3.33,3.33,3.33,3.33,3.33,3.67,54-355
6908,2018,54360,6.0,4.67,5.0,5.0,5.0,5.0,5.0,54-360
6909,2018,54363,7.57,5.0,4.57,4.71,5.0,4.57,4.57,54-363
6910,2018,54365,5.0,5.0,3.0,5.0,5.0,5.0,5.0,54-365
6911,2018,54368,9.0,3.33,3.0,4.0,3.33,3.33,3.33,54-368
6912,2018,54369,11.0,3.0,4.0,2.0,3.0,3.0,3.0,54-369
6913,2018,54376,2.0,4.0,4.0,3.0,4.0,4.0,4.0,54-376
6914,2018,54378,3.5,4.5,5.0,3.5,4.0,3.5,4.5,54-378
6915,2018,54381,6.8,5.0,5.0,5.0,5.0,5.0,5.0,54-381
6916,2018,54390,8.0,5.0,5.0,5.0,5.0,5.0,5.0,54-390
6917,2018,54392,8.0,5.0,4.0,5.0,5.0,5.0,5.0,54-392
6918,2018,54400,12.5,4.0,4.0,3.5,4.5,3.5,3.5,54-400
6919,2018,54402,4.25,4.5,4.0,3.75,4.75,3.75,3.5,54-402
6920,2018,54402,4.4,4.6,3.75,4.0,5.0,3.5,3.25,54-402
6921,2018,54410,5.0,3.5,3.25,3.5,3.25,3.5,4.25,54-410
6922,2018,54410,5.0,3.75,3.75,4.0,4.25,4.0,4.5,54-410
6923,2018,54412,27.0,4.0,4.0,4.0,4.0,4.0,4.0,54-412
6924,2018,54414,7.5,4.5,3.67,3.67,4.83,4.0,3.83,54-414
6925,2018,54416,4.0,5.0,4.67,4.67,5.0,4.67,5.0,54-416
6926,2018,54418,2.0,4.0,4.0,4.0,4.0,4.0,5.0,54-418
6927,2018,54438,2.0,4.0,1.0,1.0,3.0,2.0,1.0,54-438
6928,2018,54438,2.0,5.0,4.0,4.67,5.0,4.67,5.0,54-438
6929,2018,54446,2.0,3.5,2.0,2.0,3.0,2.0,2.0,54-446
6930,2018,54446,3.5,3.5,3.0,4.0,4.0,3.5,3.0,54-446
6931,2018,54446,2.0,3.0,3.0,2.0,3.0,3.0,2.5,54-446
6932,2018,54446,2.0,4.0,3.0,2.5,4.0,3.0,2.5,54-446
6933,2018,54446,3.5,4.0,3.0,3.5,3.5,3.0,3.0,54-446
6934,2018,54446,3.5,4.0,3.5,4.0,4.0,4.0,3.5,54-446
6935,2018,54447,2.0,4.33,4.33,4.33,4.33,4.33,4.33,54-447
6936,2018,54450,5.0,5.0,2.0,3.0,4.0,4.0,3.0,54-450
6937,2018,54453,2.0,4.8,4.0,4.4,4.4,4.2,4.6,54-453
6938,2018,54454,6.0,3.33,2.67,3.0,3.33,2.33,2.67,54-454
6939,2018,54468,5.5,4.83,4.17,3.83,4.83,4.33,4.17,54-468
6940,2018,54475,5.0,5.0,5.0,4.75,5.0,5.0,5.0,54-475
6941,2018,54480,5.0,5.0,3.0,3.0,3.0,3.0,4.0,54-480
6942,2018,54500,2.0,4.5,4.5,4.5,3.75,4.75,4.5,54-500
6943,2018,54500,5.75,5.0,5.0,5.0,5.0,5.0,5.0,54-500
6944,2018,54500,5.0,4.67,3.8,3.6,3.5,4.0,3.8,54-500
6945,2018,54505,2.0,5.0,5.0,5.0,5.0,5.0,5.0,54-505
6946,2018,54513,8.0,4.0,4.0,5.0,4.0,5.0,5.0,54-513
6947,2018,54517,2.0,4.33,4.33,3.67,3.67,3.67,3.0,54-517
6948,2018,54520,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-520
6949,2018,54520,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-520
6950,2018,54522,5.0,4.5,4.25,4.0,4.5,4.25,4.0,54-522
6951,2018,54522,5.0,4.0,3.75,3.5,4.25,3.75,3.5,54-522
6952,2018,54524,2.0,2.0,3.0,3.0,3.0,1.0,4.0,54-524
6953,2018,54527,11.0,4.75,4.75,4.5,3.75,4.5,4.5,54-527
6954,2018,54535,8.0,5.0,5.0,5.0,4.0,5.0,5.0,54-535
6955,2018,54598,3.0,4.11,3.89,4.22,4.67,4.22,3.33,54-598
6956,2018,54598,2.67,2.33,1.89,2.44,2.78,2.67,2.89,54-598
6957,2018,54615,4.25,5.0,5.0,5.0,5.0,5.0,5.0,54-615
6958,2018,54666,7.63,3.5,3.25,3.75,3.38,3.5,3.57,54-666
6959,2018,54705,9.5,4.0,4.0,4.5,4.0,4.0,4.0,54-705
6960,2018,54710,8.0,3.0,2.0,3.0,3.0,2.0,5.0,54-710
6961,2018,54710,8.0,4.0,5.0,5.0,5.0,4.0,5.0,54-710
6962,2018,54712,14.0,4.5,3.5,4.0,5.0,5.0,4.0,54-712
6963,2018,54718,8.0,5.0,4.0,4.0,4.0,4.0,4.0,54-718
6964,2018,54718,8.0,5.0,4.0,4.0,5.0,4.0,3.0,54-718
6965,2018,54721,5.75,5.0,4.25,4.0,5.0,4.0,4.0,54-721
6966,2018,54723,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-723
6967,2018,54729,8.0,4.5,4.5,4.0,3.5,4.5,4.5,54-729
6968,2018,54732,9.5,4.0,4.0,4.0,3.5,3.5,4.0,54-732
6969,2018,54732,8.0,4.0,4.5,4.0,4.5,4.0,4.5,54-732
6970,2018,54732,8.0,4.5,4.5,4.0,4.5,4.5,4.5,54-732
6971,2018,54738,5.75,4.75,4.5,4.75,4.5,4.5,4.0,54-738
6972,2018,54740,11.5,3.0,3.0,3.0,2.5,3.0,3.0,54-740
6973,2018,54746,6.5,4.5,4.5,4.0,5.0,4.5,4.5,54-746
6974,2018,54750,2.0,4.0,3.33,3.67,3.67,3.33,3.33,54-750
6975,2018,54752,8.0,5.0,3.0,3.0,4.0,4.0,3.0,54-752
6976,2018,54756,8.0,4.0,4.0,3.0,5.0,4.0,4.0,54-756
6977,2018,54758,16.0,5.0,5.0,5.0,5.0,5.0,5.0,54-758
6978,2018,54760,7.0,5.0,4.67,4.67,5.0,4.67,5.0,54-760
6979,2018,54769,14.0,5.0,5.0,5.0,4.0,5.0,5.0,54-769
6980,2018,54774,8.0,4.0,3.0,2.67,2.33,3.33,3.33,54-774
6981,2018,54775,6.5,5.0,5.0,4.5,5.0,5.0,4.5,54-775
6982,2018,54776,4.0,3.33,2.5,3.0,3.33,3.0,3.33,54-776
6983,2018,54777,8.0,4.0,3.0,3.5,5.0,4.5,3.5,54-777
6984,2018,54779,12.5,4.5,5.0,4.0,4.0,4.0,4.5,54-779
6985,2018,54785,9.0,4.22,4.11,4.11,4.67,4.44,3.78,54-785
6986,2018,54785,6.2,4.4,3.8,4.4,4.8,4.0,3.8,54-785
6987,2018,54788,17.0,5.0,5.0,4.0,5.0,4.0,4.0,54-788
6988,2018,54790,8.0,4.4,4.2,4.4,4.8,4.8,4.4,54-790
6989,2018,54792,17.0,5.0,5.0,5.0,5.0,5.0,5.0,54-792
6990,2018,54797,11.0,4.0,3.0,3.0,5.0,4.0,4.0,54-797
6991,2018,54800,3.5,3.5,3.5,3.5,3.75,3.5,3.25,54-800
6992,2018,54800,3.5,3.25,3.5,2.75,3.5,3.5,3.0,54-800
6993,2018,54800,3.5,4.25,4.0,4.0,3.75,4.0,3.25,54-800
6994,2018,54813,17.0,5.0,5.0,5.0,5.0,5.0,5.0,54-813
6995,2018,54817,8.0,4.0,3.0,4.0,3.0,4.0,5.0,54-817
6996,2018,54819,2.0,4.5,4.5,4.5,4.5,4.5,4.5,54-819
6997,2018,54830,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54-830
6998,2018,54839,3.5,3.0,2.5,3.0,3.0,2.67,2.5,54-839
6999,2018,54846,8.0,4.5,4.5,5.0,5.0,4.5,4.5,54-846
7000,2018,54847,4.0,4.0,3.33,4.67,5.0,4.67,3.67,54-847
7001,2018,54852,5.0,2.0,1.0,2.0,2.0,1.0,1.0,54-852
7002,2018,54853,3.5,5.0,4.75,5.0,5.0,5.0,4.5,54-853
7003,2018,54854,16.0,5.0,4.5,4.5,5.0,4.5,4.5,54-854
7004,2018,54855,3.5,5.0,5.0,4.75,4.75,5.0,4.75,54-855
7005,2018,54859,3.0,4.0,4.0,4.0,4.0,4.0,4.0,54-859
7006,2018,54865,5.75,4.75,3.25,4.75,4.75,4.75,3.75,54-865
7007,2018,54872,3.5,5.0,5.0,5.0,5.0,5.0,5.0,54-872
7008,2018,54874,6.5,4.5,3.5,4.0,4.5,5.0,4.0,54-874
7009,2018,54880,11.0,4.0,4.5,4.0,5.0,4.5,4.5,54-880
7010,2018,54890,3.8,2.4,2.8,2.8,2.8,2.6,2.6,54-890
7011,2018,54900,11.0,4.0,4.0,4.0,5.0,5.0,4.0,54-900
7012,2018,54905,2.0,5.0,5.0,5.0,5.0,5.0,5.0,54-905
7013,2018,54914,12.0,4.33,4.33,4.33,3.67,4.33,4.67,54-914
7014,2018,54926,3.5,4.5,3.0,3.5,4.0,4.0,3.5,54-926
7015,2018,54934,10.0,4.33,4.67,4.67,3.67,4.33,4.33,54-934
7016,2018,54944,8.0,3.0,2.67,3.0,3.0,2.67,2.67,54-944
7017,2018,54954,6.5,1.5,1.0,1.0,2.0,1.0,1.0,54-954
7018,2018,54954,6.5,1.5,2.0,1.5,2.0,1.0,1.0,54-954
7019,2018,54970,9.5,4.0,3.5,3.0,4.5,3.5,2.5,54-970
7020,2018,54988,17.0,5.0,4.0,5.0,5.0,4.0,4.0,54-988
7021,2018,54988,17.0,5.0,5.0,4.0,5.0,5.0,4.0,54-988
7022,2018,54994,11.0,5.0,5.0,5.0,5.0,5.0,5.0,54-994
7023,2018,54994,11.0,5.0,5.0,5.0,5.0,5.0,5.0,54-994
7024,2018,18100,8.33,4.57,4.28,4.4,4.72,4.39,3.96,18-100
7025,2018,18100,8.22,4.01,3.46,3.15,4.35,3.24,3.59,18-100
7026,2018,18202,8.57,3.19,3.21,3.5,4.02,3.21,2.48,18-202
7027,2018,18202,8.71,3.55,3.49,3.56,4.18,3.36,2.67,18-202
7028,2018,18213,14.44,4.32,3.92,4.51,4.49,4.41,4.32,18-213
7029,2018,18213,14.34,4.43,3.97,4.24,4.51,4.19,4.27,18-213
7030,2018,18220,7.58,4.43,4.03,4.13,4.82,4.15,3.83,18-220
7031,2018,18220,7.57,4.44,4.2,4.2,4.74,4.23,3.88,18-220
7032,2018,18240,11.75,4.89,4.63,4.87,4.97,4.86,4.62,18-240
7033,2018,18240,11.71,4.88,4.64,4.67,4.93,4.64,4.63,18-240
7034,2018,18290,12.05,4.62,4.56,4.67,4.64,4.64,4.13,18-290
7035,2018,18290,12.38,3.92,3.38,3.31,4.28,3.41,3.82,18-290
7036,2018,18310,8.26,4.83,4.39,4.65,4.96,4.83,4.65,18-310
7037,2018,18320,11.19,4.19,4.13,4.31,4.0,4.13,4.25,18-320
7038,2018,18349,15.75,4.08,3.42,3.67,4.71,3.75,4.0,18-349
7039,2018,18441,17.0,4.47,3.2,4.13,4.8,4.2,3.6,18-441
7040,2018,18447,13.38,4.54,3.85,4.38,4.62,4.38,4.23,18-447
7041,2018,18451,13.0,1.5,1.5,2.5,3.0,1.5,1.5,18-451
7042,2018,18452,9.5,4.0,4.0,4.5,5.0,4.5,4.0,18-452
7043,2018,18460,11.0,5.0,5.0,4.0,5.0,5.0,4.0,18-460
7044,2018,18474,11.0,5.0,4.5,4.0,5.0,4.0,4.0,18-474
7045,2018,18482,8.0,4.5,3.5,4.5,5.0,4.0,4.0,18-482
7046,2018,18491,14.19,4.78,3.83,4.17,4.89,4.19,4.08,18-491
7047,2018,18500,14.67,2.64,2.25,2.58,2.67,2.42,1.92,18-500
7048,2018,18500,15.56,4.0,4.14,4.0,4.29,4.0,3.57,18-500
7049,2018,18500,14.5,4.22,3.78,3.89,4.67,4.0,3.0,18-500
7050,2018,18500,15.1,3.9,3.8,4.0,3.9,3.8,2.2,18-500
7051,2018,18500,16.5,3.57,3.71,3.71,3.86,3.71,3.14,18-500
7052,2018,18500,10.25,4.5,4.25,4.75,5.0,4.5,4.0,18-500
7053,2018,18500,11.0,4.0,3.67,4.0,4.0,4.0,3.67,18-500
7054,2018,18500,15.75,3.88,3.5,3.38,4.0,3.63,2.0,18-500
7055,2018,18500,15.22,4.43,4.43,4.43,4.57,4.43,3.29,18-500
7056,2018,18500,11.0,4.0,4.0,4.0,4.0,4.0,3.67,18-500
7057,2018,18500,16.0,2.86,3.0,3.14,3.14,3.0,2.14,18-500
7058,2018,18500,10.25,4.75,4.5,4.5,4.75,4.75,4.0,18-500
7059,2018,18500,16.13,4.29,4.29,4.29,4.57,4.29,3.29,18-500
7060,2018,18500,11.0,3.67,3.33,4.0,3.67,4.0,3.67,18-500
7061,2018,18500,14.73,3.7,3.18,3.18,3.91,3.45,2.09,18-500
7062,2018,18540,10.0,5.0,5.0,4.67,5.0,5.0,5.0,18-540
7063,2018,18540,9.0,5.0,5.0,4.67,5.0,5.0,5.0,18-540
7064,2018,18578,16.5,4.5,4.75,4.25,4.75,4.5,4.5,18-578
7065,2018,18600,18.7,4.4,4.1,4.55,4.65,4.25,4.25,18-600
7066,2018,18600,18.94,4.35,3.94,3.88,4.71,4.06,4.06,18-600
7067,2018,18600,18.7,4.4,4.25,4.4,4.75,4.35,4.25,18-600
7068,2018,18600,17.64,4.64,4.29,4.29,4.86,4.5,4.43,18-600
7069,2018,18600,17.14,4.36,4.43,4.79,4.71,4.5,4.43,18-600
7070,2018,18600,18.15,4.5,4.43,4.43,4.71,4.43,4.64,18-600
7071,2018,18600,18.59,4.0,4.0,3.94,4.35,4.0,3.88,18-600
7072,2018,18600,16.79,4.57,4.36,4.71,4.5,4.64,4.5,18-600
7073,2018,18601,4.57,4.57,4.29,4.71,4.0,4.14,4.14,18-601
7074,2018,18615,9.25,4.58,4.0,4.58,4.92,4.42,4.58,18-615
7075,2018,18625,11.2,5.0,5.0,5.0,5.0,4.8,5.0,18-625
7076,2018,18631,18.77,4.33,4.37,4.33,4.56,4.33,4.48,18-631
7077,2018,18632,9.5,3.0,2.5,4.5,4.5,3.0,3.0,18-632
7078,2018,18632,6.5,4.0,3.5,5.0,5.0,4.5,4.0,18-632
7079,2018,18636,9.0,4.0,3.67,3.83,4.5,3.83,3.67,18-636
7080,2018,18636,11.5,4.83,4.67,4.5,4.83,4.67,4.33,18-636
7081,2018,18641,16.2,4.2,4.0,3.8,4.2,4.0,4.0,18-641
7082,2018,18642,10.5,4.72,4.39,4.72,4.67,4.67,4.17,18-642
7083,2018,18647,17.71,4.86,4.86,4.57,4.86,4.86,4.57,18-647
7084,2018,18651,13.15,4.31,3.92,4.08,4.62,4.0,3.69,18-651
7085,2018,18652,17.31,4.92,4.62,4.85,4.92,4.85,4.85,18-652
7086,2018,18652,20.0,3.83,4.17,4.17,4.0,4.17,4.33,18-652
7087,2018,18652,20.38,5.0,4.63,5.0,5.0,5.0,4.75,18-652
7088,2018,18652,21.86,5.0,4.86,5.0,5.0,4.86,4.86,18-652
7089,2018,18652,17.62,4.85,4.69,4.85,4.69,4.77,4.77,18-652
7090,2018,18652,14.96,4.35,4.04,4.09,4.35,4.26,4.0,18-652
7091,2018,18652,15.09,4.04,4.04,4.0,3.91,3.96,3.91,18-652
7092,2018,18653,10.28,4.04,3.92,3.96,4.16,3.88,3.8,18-653
7093,2018,18655,13.41,4.0,3.71,4.0,4.12,3.82,3.76,18-655
7094,2018,18657,10.7,4.6,4.0,4.3,4.7,4.2,4.1,18-657
7095,2018,18659,14.58,4.5,4.25,4.5,4.5,4.42,4.33,18-659
7096,2018,18660,14.36,4.91,4.64,4.27,4.73,4.45,4.27,18-660
7097,2018,18690,9.94,4.12,3.82,4.06,4.29,3.94,3.76,18-690
7098,2018,18698,11.56,4.69,4.46,4.64,4.85,4.69,4.59,18-698
7099,2018,18701,6.8,5.0,5.0,4.8,5.0,4.8,4.6,18-701
7100,2018,18723,13.71,4.71,4.0,3.71,4.71,4.0,4.29,18-723
7101,2018,18731,12.24,4.82,4.41,4.82,4.88,4.71,4.65,18-731
7102,2018,18731,15.5,4.5,4.5,5.0,5.0,4.5,4.5,18-731
7103,2018,18732,11.0,4.75,4.5,4.5,4.5,4.5,4.25,18-732
7104,2018,18732,10.5,4.73,4.25,4.83,5.0,5.0,4.75,18-732
7105,2018,18732,10.5,4.83,4.5,4.83,5.0,4.92,4.75,18-732
7106,2018,18732,10.25,4.5,4.5,4.5,4.5,4.5,4.25,18-732
7107,2018,18733,9.5,5.0,5.0,5.0,5.0,4.5,5.0,18-733
7108,2018,18739,11.5,4.5,4.42,4.67,4.58,4.5,4.42,18-739
7109,2018,18739,5.0,4.0,4.0,3.0,4.0,4.0,4.0,18-739
7110,2018,18741,11.89,4.56,4.17,4.22,4.78,4.22,4.11,18-741
7111,2018,18742,12.12,4.82,4.06,4.71,4.88,4.71,4.82,18-742
7112,2018,18745,8.0,4.0,4.0,3.67,3.67,4.33,4.0,18-745
7113,2018,18745,8.0,3.67,3.33,3.67,3.67,3.67,4.0,18-745
7114,2018,18748,10.25,4.58,4.0,4.17,4.83,4.08,4.17,18-748
7115,2018,18750,10.0,4.67,4.67,4.83,4.83,4.67,4.67,18-750
7116,2018,18751,10.77,4.62,4.54,4.69,4.69,4.54,4.46,18-751
7117,2018,18751,19.2,4.2,3.4,4.75,5.0,4.25,3.5,18-751
7118,2018,18752,10.0,4.42,4.08,4.67,4.42,4.5,4.33,18-752
7119,2018,18753,9.0,4.22,3.67,4.11,4.11,4.0,3.89,18-753
7120,2018,18757,11.0,5.0,5.0,5.0,5.0,5.0,5.0,18-757
7121,2018,18759,16.2,4.8,4.8,5.0,5.0,5.0,5.0,18-759
7122,2018,18759,11.0,3.6,3.8,3.8,3.8,3.8,3.6,18-759
7123,2018,18799,10.43,4.36,4.57,4.38,4.77,4.23,4.21,18-799
7124,2018,18843,9.38,3.86,3.41,3.86,4.41,3.79,3.66,18-843
7125,2018,18845,9.75,4.83,4.67,4.92,5.0,4.83,4.75,18-845
7126,2018,18847,14.5,4.57,4.36,4.64,4.57,4.64,4.64,18-847
7127,2018,18847,14.79,4.71,4.36,4.57,4.57,4.57,4.64,18-847
7128,2018,18847,14.57,4.38,4.29,4.5,4.57,4.5,4.43,18-847
7129,2018,18848,7.18,4.59,4.09,4.41,4.5,4.5,4.32,18-848
7130,2018,18875,9.67,3.89,4.11,4.0,4.11,3.89,3.89,18-875
7131,2018,18879,11.0,4.75,5.0,4.75,5.0,4.5,4.75,18-879
7132,2018,18882,20.5,5.0,4.75,4.75,5.0,4.75,5.0,18-882
7133,2018,18883,8.5,2.0,1.67,2.5,2.17,2.0,2.0,18-883
7134,2018,18898,10.25,4.0,3.75,4.75,4.75,4.0,4.25,18-898
7135,2018,18899,9.6,4.7,4.5,4.78,4.78,4.56,4.6,18-899
7136,2018,18899,12.24,4.6,4.24,4.71,4.84,4.72,4.68,18-899
7137,2018,18899,13.67,4.71,4.46,4.75,4.92,4.79,4.54,18-899
7138,2018,18899,10.26,3.81,3.74,3.77,4.29,4.0,3.68,18-899
7139,2018,18899,11.28,3.5,3.44,3.39,3.89,3.44,3.33,18-899
7140,2018,18899,12.3,4.78,4.6,4.6,4.8,4.7,4.7,18-899
7141,2018,73102,6.27,2.52,2.28,2.52,2.74,2.39,2.44,73-102
7142,2018,73102,7.22,4.12,3.59,4.09,4.38,4.0,3.41,73-102
7143,2018,73102,7.35,2.6,2.3,2.57,2.78,2.29,2.45,73-102
7144,2018,73102,11.48,4.0,4.07,4.43,4.64,4.29,4.18,73-102
7145,2018,73102,7.45,3.56,3.27,3.66,3.88,3.5,3.13,73-102
7146,2018,73102,6.35,4.04,3.56,4.0,4.14,3.92,3.08,73-102
7147,2018,73102,6.63,3.77,3.38,3.64,3.87,3.57,3.17,73-102
7148,2018,73103,6.25,4.58,4.17,4.21,4.46,4.38,4.13,73-103
7149,2018,73103,5.89,3.54,3.4,3.47,3.74,3.42,3.75,73-103
7150,2018,73103,5.97,4.53,4.13,4.47,4.57,4.44,4.26,73-103
7151,2018,73103,6.38,3.21,2.96,3.13,3.58,3.08,3.46,73-103
7152,2018,73160,7.25,4.13,3.5,4.13,4.5,4.0,4.0,73-160
7153,2018,73230,9.25,3.7,3.25,4.0,4.55,3.7,3.75,73-230
7154,2018,73230,10.0,4.67,4.67,4.67,4.67,4.67,4.67,73-230
7155,2018,73230,8.64,3.64,3.31,3.29,4.36,3.43,3.21,73-230
7156,2018,73240,7.4,5.0,4.4,4.75,5.0,4.5,4.4,73-240
7157,2018,73240,9.88,4.38,3.95,4.35,4.46,4.38,4.15,73-240
7158,2018,73265,7.68,4.89,4.61,4.63,4.89,4.74,4.58,73-265
7159,2018,73270,8.0,4.67,4.67,4.22,4.22,4.22,3.78,73-270
7160,2018,73274,5.96,3.89,3.25,3.57,4.68,3.5,3.54,73-274
7161,2018,73315,9.64,4.91,4.55,4.27,5.0,4.55,4.36,73-315
7162,2018,73327,9.5,5.0,5.0,5.0,5.0,5.0,5.0,73-327
7163,2018,73327,9.5,4.5,5.0,4.5,5.0,4.5,5.0,73-327
7164,2018,73338,9.4,4.8,4.45,4.6,4.8,4.5,4.5,73-338
7165,2018,73341,11.0,5.0,5.0,5.0,5.0,5.0,5.0,73-341
7166,2018,73348,5.35,4.73,4.15,4.73,4.85,4.62,4.54,73-348
7167,2018,73359,4.57,4.29,4.14,4.14,4.71,3.86,3.71,73-359
7168,2018,73365,6.8,3.6,3.3,3.6,4.3,3.5,3.3,73-365
7169,2018,73367,9.5,5.0,5.0,4.75,5.0,5.0,4.5,73-367
7170,2018,73407,7.4,4.8,4.4,4.6,4.6,4.4,4.6,73-407
7171,2018,73465,6.2,3.4,2.0,3.4,3.8,2.6,2.6,73-465
7172,2018,73501,2.0,5.0,5.0,5.0,5.0,5.0,5.0,73-501
7173,2018,76100,7.25,5.0,5.0,5.0,5.0,4.75,4.75,76-100
7174,2018,76101,8.4,4.4,4.47,4.33,4.87,4.07,3.8,76-101
7175,2018,76101,6.29,4.29,3.43,4.71,4.86,4.43,4.57,76-101
7176,2018,76101,7.4,4.6,4.7,4.6,4.7,4.6,4.6,76-101
7177,2018,76101,5.5,4.75,5.0,4.92,5.0,4.83,4.67,76-101
7178,2018,76101,6.8,4.65,4.35,4.35,4.85,4.4,3.75,76-101
7179,2018,76101,10.2,4.6,4.33,4.8,4.9,4.8,4.6,76-101
7180,2018,76101,13.18,4.0,4.27,4.0,4.18,4.09,3.91,76-101
7181,2018,76101,6.36,4.91,4.45,4.55,4.91,4.73,4.55,76-101
7182,2018,76101,7.12,4.35,4.53,4.29,4.71,4.41,4.06,76-101
7183,2018,76101,6.09,5.0,4.91,4.91,5.0,5.0,5.0,76-101
7184,2018,76101,5.9,4.7,4.7,4.2,4.8,4.5,4.0,76-101
7185,2018,76101,8.27,4.18,4.36,4.27,4.73,4.36,4.0,76-101
7186,2018,76101,8.33,4.33,4.89,4.22,4.78,4.44,4.11,76-101
7187,2018,76101,10.63,4.63,4.63,4.71,4.86,4.86,4.63,76-101
7188,2018,76101,8.6,4.0,4.4,4.2,4.0,4.2,3.6,76-101
7189,2018,76101,7.0,4.17,4.5,4.17,4.67,4.5,4.17,76-101
7190,2018,76101,8.92,4.62,4.69,4.31,4.77,4.31,4.0,76-101
7191,2018,76101,6.74,4.53,4.42,4.63,4.95,4.58,4.58,76-101
7192,2018,76101,7.4,4.67,4.67,4.17,4.5,4.33,4.17,76-101
7193,2018,76101,6.24,4.41,4.35,4.18,4.06,4.24,4.0,76-101
7194,2018,76101,6.15,4.23,3.23,4.46,4.77,4.31,4.0,76-101
7195,2018,76101,7.1,4.3,4.2,4.3,4.7,4.4,4.1,76-101
